404	312.25815	322.53271	330.13319	353.93455	384.15516
405	313.75636	320.7318	330.15299	356.85557	384.54257
406	315.82747	323.52691	331.4885	354.4464	384.46118
407	313.96543	322.94075	328.11507	351.34087	381.92528
408	311.88347	322.93752	328.89813	353.41428	383.10912
409	313.58883	320.8001	326.60267	355.49648	386.31088
410	311.46313	323.22019	328.10202	355.1891	385.81543
411	308.67897	322.3436	329.70414	353.88412	385.54551
412	310.53492	323.2126	327.59464	354.53446	384.56592
413	308.93122	322.00359	325.89502	356.43954	387.87482
414	311.56717	323.91271	329.86379	356.4189	389.24478
415	311.6607	322.27319	329.35187	355.4735	390.8371
416	312.50821	322.56321	327.49212	357.8508	389.1332
417	311.38197	322.68866	329.35444	358.95906	389.16032
418	311.67677	322.3917	331.39411	355.55936	391.38483
419	313.02055	323.35891	330.77133	358.21145	390.19643
420	313.41393	325.33093	328.21189	355.67569	389.35885
421	314.222	323.8489	328.06621	358.52162	387.14904
422	314.18617	324.40325	330.91779	355.93606	391.01595
423	315.70585	325.10266	333.23751	354.56154	394.69413
424	315.91142	325.99599	330.34223	358.40667	393.09567
425	315.87822	323.0026	329.32487	360.26432	390.50681
426	314.59853	321.30301	330.74745	360.58737	392.28154
427	314.01707	321.38845	328.31015	359.2951	390.97794
428	312.57164	322.9801	329.2134	362.06536	391.07676
429	311.8902	324.7426	329.10525	359.49894	393.44483
430	312.71245	323.24309	331.45576	361.00559	397.02501
431	312.24279	320.90271	327.13752	362.0864	395.36593
432	311.44166	323.27841	326.58823	365.14569	395.04222
433	311.39641	323.15758	330.25525	364.23112	396.75122
434	307.95205	321.3329	329.13356	363.35725	394.53661
435	312.83281	323.46673	329.66091	364.756	396.0685
436	314.18415	324.7549	330.04916	363.28037	395.6355
437	310.99702	322.48946	331.08609	365.36663	398.24433
438	315.87903	324.62979	328.77749	363.94335	396.36408
439	314.47089	323.46533	329.97882	366.05734	398.43055
440	313.58652	322.3489	330.71933	363.87091	399.06237
441	315.85971	321.59279	330.1192	361.28283	400.92227
442	315.16069	323.64448	333.7518	362.62333	401.33324
443	312.47951	325.56771	331.2402	362.95287	400.22807
444	314.04022	323.65068	333.17463	365.76211	399.88187
445	313.28803	322.2704	332.56504	364.46319	401.07131
446	311.6307	323.77837	332.81977	363.24609	401.00461
447	311.64854	322.72745	332.9341	367.10401	403.73615
448	312.36037	323.44239	331.51829	371.06598	401.91678
449	311.10576	325.53924	329.79302	368.89153	401.55105
450	312.88059	323.4578	331.80722	367.9518	400.18994
451	313.80974	322.32014	334.38979	371.92624	398.90572
452	311.52795	324.97799	329.26349	372.02144	399.88462
453	311.55125	325.77072	329.74254	371.14471	399.85261
454	312.325	324.54609	331.69479	371.57367	402.05822
455	316.95521	324.72048	329.3013	373.58116	400.65923
456	316.75223	323.35639	330.07962	373.11464	404.32414
457	316.47626	324.89547	332.32449	375.06345	401.21034
458	315.04138	325.22944	331.77576	375.72611	405.20275
459	316.03127	325.37933	331.50076	373.43232	401.34073
460	315.31981	324.79062	330.12363	375.30777	405.42035
461	314.13031	324.83846	331.86228	374.15878	404.51961
462	310.34191	326.46412	331.63535	375.57747	403.59117
463	313.03316	325.05129	331.16195	377.26707	405.2793
464	312.35545	324.97289	331.72941	376.75569	404.40379
465	312.38505	326.08896	330.79838	378.20418	404.01858
466	312.28839	328.03402	331.69322	379.58468	404.84332
467	313.75753	328.4449	330.93746	378.28399	403.23102
468	313.7455	327.23897	331.98403	377.07673	402.53413
469	312.9937	326.66378	332.44264	379.78007	408.09726
470	310.66766	327.89898	333.12031	378.95827	403.68654
471	313.76681	325.26166	334.11427	381.31766	400.99579
472	314.08242	325.02501	332.1402	381.52976	403.30773
473	315.07412	324.59232	331.3472	382.66051	407.45625
474	315.28999	327.13127	332.59503	379.18878	406.59883
475	314.14887	324.58694	332.89564	379.52038	407.20597
476	314.48874	328.59891	335.43761	379.24597	405.4176
477	314.22438	327.90201	334.50168	380.34565	405.64036
478	315.76923	328.76082	334.26223	382.66181	408.86066
479	313.77237	327.86032	333.50229	380.72492	407.30633
480	311.00697	326.95118	334.64719	379.48168	405.52817
481	312.47614	327.70574	334.55371	376.7593	408.79366
482	312.53793	329.51003	333.0987	377.62339	407.37957
483	310.56621	327.4053	330.62806	379.88808	409.20024
484	312.92068	327.87333	331.54927	379.57711	407.03272
485	314.66485	327.57725	331.72264	379.32372	408.15766
486	315.00534	327.78198	333.24348	375.50243	410.74525
487	316.28692	328.0309	333.15704	378.03609	409.18873
488	316.99139	326.03767	336.34323	375.5411	409.8424
489	317.02814	327.15198	332.5904	378.91778	411.07142
490	316.82079	325.59661	332.7306	374.57577	410.0357
491	319.35471	327.99127	332.2874	375.47465	408.64782
492	315.06881	328.23542	334.96918	374.86353	408.26689
493	316.37309	326.77528	334.25313	375.3301	408.22914
494	316.19992	327.1617	335.52142	378.38765	408.24823
495	314.84572	328.39393	334.5526	376.76841	408.70689
496	313.90097	328.12489	334.16638	376.56156	411.58733
497	311.60392	329.02375	334.12357	379.97443	412.7903
498	310.62974	328.34166	335.48999	377.78411	413.51665
499	310.10452	326.48141	334.92495	378.35345	414.71172
500	310.58974	328.94557	335.44023	376.49848	412.02782
501	314.20962	329.6536	333.20969	374.65904	414.31585
502	313.56452	329.58433	331.37923	374.82478	417.36775
503	318.44457	326.97032	334.33721	375.69899	419.66179
504	315.88297	326.97046	335.84874	376.89331	416.93217
505	320.27144	326.24058	335.49001	375.64983	415.11237
506	319.21116	328.06774	336.46264	375.42918	414.72006
507	321.35949	325.90629	336.90519	378.60114	416.32113
508	317.16756	328.92675	337.73456	377.63119	420.44395
509	315.52864	328.55917	336.35775	376.57057	418.21509
510	316.54186	327.44945	338.60436	376.48481	417.978
511	314.0023	327.07835	339.12054	375.65552	415.76806
512	313.94724	328.04842	336.54017	379.61345	417.21636
513	312.49623	328.28508	335.10097	379.02459	417.21528
514	310.95042	328.57255	335.93023	377.49473	414.18877
515	308.50561	326.66602	338.35281	377.86806	417.35454
516	311.7789	327.9147	337.86879	379.70056	416.8696
517	311.90222	328.81635	336.21083	377.97268	415.67753
518	313.60967	329.00098	336.98312	378.81261	414.85396
519	314.98433	327.87548	332.83199	378.26238	414.24217
520	315.36808	327.68345	336.87088	375.88838	412.85584
